// Sample: , Map: , Thickness:(1.0):, Neighbors:(1.0):
//LACUNA_NUMBER, TRIANGLES, SCALE_X, SCALE_Y, SCALE_Z, POS_X, POS_Y, POS_Z , STD_X, STD_Y, STD_Z,PROJ_X, PROJ_Y, PROJ_Z, PCA1_X, PCA1_Y, PCA1_Z, PCA1_S, PCA2_X, PCA2_Y, PCA2_Z, PCA2_S, PCA3_X, PCA3_Y, PCA3_Z, PCA3_S,PROJ_PCA1, PROJ_PCA2, PROJ_PCA3,OBJ_RADIUS, OBJ_RADIUS_STD, VOLUME, VOLUME_BOX, Mask_Grad_X,Mask_Grad_Y,Mask_Grad_Z,Mask_Angle, Mask_Distance_Mean,Mask_Distance_COV, Mask_Distance_STD, SHAPET_XX, SHAPET_XY, SHAPET_XZ, SHAPET_YX, SHAPET_YY, SHAPET_YZ, SHAPET_ZX, SHAPET_ZY, SHAPET_ZZ, Thickness, Thickness_STD, Neighbors, Neighbors_STD
219, 0 ,2.0,2.0,2.0,338.20636410969894,126.76403885384569,166.25451744240635,18.284149654483596,15.868921761653842,18.548884265693996,91.0,75.0,86.0,0.3658865292252265,0.09166781971570685,0.9261339312216599,18.610617162066927,-0.9276593145788178,-0.043917857366423965,0.3708361064938264,18.24765670216288,-0.07466755524774879,0.9948207037616941,-0.06896755440359778,15.838619500895394,89.3673926095612,97.87821968829854,77.26595231025487,29.37913823050644,8.189026242479903,234314.0,675854.656198604, 0.0, 0.0,0.0,NaN, 229.14391165830497,229.14391165830497,0.0, 334.3101285875525, 6.548279937439265, 4.110437547862418, 6.548279937439265, 251.82267787749092, 6.769702257966461, 4.110437547862418, 6.769702257966461, 344.06110750211025, 289.5704055242111, 93.96347137486862, 4.0, 0.0
220, 0 ,2.0,2.0,2.0,42.77686148563648,219.19116432578033,201.3097458818654,20.44193652844399,20.79680931991073,18.884652689093944,90.0,98.0,93.0,-0.6307053240255598,-0.7062662681616823,0.3215567643555097,22.41386830264732,0.7306545911563416,-0.6800562580275029,-0.06055868508967138,19.10261979912687,0.2614472464341002,0.19675224109168815,0.9449517939860346,18.431456226542426,120.69119567188478,100.04695605040351,90.4477279519914,33.370469638764305,9.66550103188428,337835.0,1092137.0269569012, 0.0, 0.0,2.8421709430404007E-14,71.24290245208688, 296.04572992461755,296.04572992461755,0.0, 417.87276903293275, 59.94021558315296, -34.103929777676505, 59.94021558315296, 432.50727788872575, -35.904041939237004, -34.103929777676505, -35.904041939237004, 356.63010718770306, 302.7135169535424, 82.22356845917878, 4.0, 0.0
221, 0 ,2.0,2.0,2.0,106.76038785715963,393.1952198718099,417.7625947925716,16.467283374777345,18.10581501441799,18.70057440959841,78.0,81.0,92.0,-0.6140219959347918,-0.7843745718029815,0.08794043220921906,20.625041953826543,0.14471383773308208,-0.002349634065449885,0.989470759743976,18.748732579324802,-0.7759090756505028,0.6202830082540131,0.11495258150443624,13.10710164003962,98.66972808395639,92.41265851994405,70.60680029740922,29.499027319179504,8.860633699277866,212965.0,643816.2386388069, 0.0, 0.0,0.0,NaN, 145.07370773085646,145.07370773085646,0.0, 271.1714217452183, 122.07673502612495, 12.040435985585194, 122.07673502612495, 327.8205373363238, -17.910449503445033, 12.040435985585194, -17.910449503445033, 349.711483248927, 175.95781935998872, 70.23611162028655, 3.0, 0.0
222, 0 ,2.0,2.0,2.0,374.85547443633254,349.6985402243928,92.65962151770732,18.404602543848924,17.43291383283213,20.72274857291847,112.0,80.0,95.0,-0.5398467004014998,0.22886422218251787,0.8100535216085445,22.355800977282378,0.39695618563884694,-0.779389239815511,0.4847454997654512,17.627720641152443,-0.7422879001766566,-0.5832440146838977,-0.329901640776063,16.172501834225383,100.69210785360832,89.55367864724786,87.94974139161127,31.42049189925827,9.209825010561357,269973.0,793073.4834797118, 0.0, 0.0,0.0,NaN, 136.47282712282802,136.47282712282802,0.0, 338.7293947970503, -44.651499807480214, -94.71534519238021, -44.651499807480214, 303.9064847029499, 25.583365584114517, -94.71534519238021, 25.583365584114517, 429.43230841639445, 288.2267745293048, 81.70155128082071, 4.0, 0.0
223, 0 ,2.0,2.0,2.0,97.15447939483892,389.97593259803244,270.2557533891338,18.403391748765152,14.628433896929746,17.127602929284468,84.0,76.0,80.0,-0.8382581141756761,-0.3908913290953898,0.3801674668572774,19.307968796804968,-0.45677968553305887,0.12264089634526137,-0.8810854268616359,17.02264894898751,0.2977845746558398,-0.9122297843096718,-0.2813559448729849,13.544831189045306,84.79399543281146,81.84601336803408,63.20553770407639,27.88942160046183,8.258986077617207,181241.0,438649.6225171418, -1.4210854715202004E-14, 0.0,0.0,33.04336468385526, 260.24477305808784,260.24477305808784,0.0, 338.68482785851734, 56.083688785210214, -17.552080287511842, 56.083688785210214, 213.99107827684318, -39.62334904197452, -17.552080287511842, -39.62334904197452, 293.35478210323384, 188.58279307662173, 76.30595798282891, 4.0, 0.0
224, 0 ,2.0,2.0,2.0,399.31231826445685,286.6633465470942,110.99742581853967,19.194783785057517,18.543975819783288,24.323283545578427,91.0,91.0,107.0,-0.06246840562469091,-0.010418321448782283,0.9979925635378747,24.34182641066425,-0.9948849925180148,-0.07888328702358113,-0.06309737467426668,19.175863800320343,-0.07938230256888867,0.9968294165034179,0.005437318485824055,18.53921844908983,109.20067699808598,94.85714409419506,93.00704398877406,34.64698449652155,10.174839138577434,359726.0,963410.1497533922, 0.0, 0.0,0.0,NaN, 185.7731302219899,185.7731302219899,0.0, 368.439724555107, 2.046326033649093, -14.005014353388392, 2.046326033649093, 343.8790392047072, -2.4675912808566043, -14.005014353388392, -2.4675912808566043, 591.6221224386063, 336.7423956010964, 88.50690486180876, 4.0, 0.0
225, 0 ,2.0,2.0,2.0,169.6765631001443,33.68389978303973,223.14432529507636,21.705806792784923,19.068987997803962,22.30237326636084,110.0,79.0,108.0,0.6536046489953955,-0.1485686471977023,0.742110719422278,24.346543250780023,0.747972972572014,-0.022822206635828995,-0.663336701220472,19.518384641844737,-0.11548764052223066,-0.9886387125508068,-0.0962086323179567,18.93258296717813,115.93214507951251,103.93846769763053,85.18956258213163,35.04211400871384,10.208547932902855,385324.0,1026518.001905569, 0.0, 0.0,0.0,NaN, 282.3439942365801,282.3439942365801,0.0, 471.14204852570805, -23.1373569718974, 102.47630039362544, -23.1373569718974, 363.6263032603916, -25.492871024732626, 102.47630039362544, -25.492871024732626, 497.3958533120867, 288.67385369195796, 102.85283194566277, 1.0, 0.0
226, 0 ,2.0,2.0,2.0,157.90841374233915,415.055406205495,361.2537244171347,19.304223735724616,10.092598222289606,15.395991271222528,80.0,42.0,74.0,-0.9996775396557015,-0.02443793150071616,0.00689958055901742,19.308737141429418,0.0037671687134696354,0.12597668882623614,0.9920260492105346,15.46750130314008,0.02511225095064804,-0.991732152033171,0.12584400452881206,9.97392668809939,80.67026162303549,76.74725637175891,45.365774404173976,25.401420520371907,8.14358494069297,124986.0,280869.54653015826, 0.0, 5.6843418860808015E-14,5.6843418860808015E-14,88.79786008511675, 216.23287397369714,216.23287397369714,0.0, 372.65305403891364, 6.744237233244524, -1.3630615956752623, 6.744237233244524, 101.86053887656331, 17.42056677076915, -1.3630615956752623, 17.42056677076915, 237.03654722356023, 202.36399276718993, 53.007221185798336, 3.0, 0.0
227, 0 ,2.0,2.0,2.0,38.349321450057765,384.9157309651967,475.1186943304211,19.012672797732968,17.917818828268626,16.59407220290904,83.0,98.0,69.0,0.7613318908413079,0.6377460874615726,0.11684896197851188,21.301273116452755,-0.20650939688738223,0.06768498429007848,0.976100718112051,16.565470784507728,-0.6145954937885639,0.7672670140369052,-0.1832312969601066,15.156982947063694,119.72609720679196,76.770007108605,75.27339210047131,29.15945181724116,10.37398479224653,187827.0,691865.8488857242, 0.0, 0.0,0.0,NaN, 69.05634734590211,69.05634734590211,0.0, 361.4817269136551, 108.14053921912956, 10.921663166597083, 108.14053921912956, 321.0482315626577, 19.645161206120086, 10.921663166597083, 19.645161206120086, 275.3632322753585, 137.0957689789008, 85.28367105045648, 5.0, 0.0
228, 0 ,2.0,2.0,2.0,73.18764005814306,116.5772288171522,491.5818620919387,17.354417582292854,19.516519318051465,9.458710796390097,84.0,89.0,40.0,-0.3919496370386845,-0.9197523130791546,-0.020764503624897714,19.97851205937436,0.9161905527700389,-0.3881846444542155,-0.0995366908475725,16.882595084840652,0.0834886401864003,-0.05803761190382833,0.9948172106293333,9.347437345976992,85.37939160379877,74.9224601883756,43.59153739639913,26.38325547374953,8.686850778561519,132088.0,278847.8315087488, 0.0, 0.0,5.6843418860808015E-14,88.81019606793707, 138.62263952304144,138.62263952304144,0.0, 301.1758096205954, 42.09718054453804, -15.487019653175809, 42.09718054453804, 380.894526291876, 13.59099937011807, -15.487019653175809, 13.59099937011807, 89.46720992974657, 190.35029677184906, 70.20332640984388, 0.0, 0.0
229, 0 ,2.0,2.0,2.0,364.71296464496004,99.53046123588838,29.66566877145051,29.222905091311212,20.088359185557046,17.306773806320578,135.0,95.0,68.0,-0.998513688797973,0.05405100846156681,0.006992979862117238,29.246840617031854,0.04571618633219029,0.9004911505997832,-0.4324647014482432,20.805036991235305,-0.029672269719467015,-0.4315022319476056,-0.9016237464895928,16.395655706379884,136.5499591980829,102.64641960193413,88.14432801048324,37.45169133869298,12.426407051038455,412869.0,1235463.0219349423, 0.0, 0.0,-3.552713678800501E-15,89.59932850204473, 123.74938280394166,123.74938280394166,0.0, 853.9781819757827, -24.904335515278756, -7.338724692900091, -24.904335515278756, 403.5421747679542, -63.657394435775174, -7.338724692900091, -63.657394435775174, 299.52441958314404, 308.8126354848632, 93.30850888120607, 6.0, 0.0
230, 0 ,2.0,2.0,2.0,44.53888514591681,92.28381972270486,27.421992127938726,21.6687728977572,19.447598712134912,16.246855538829223,92.0,94.0,72.0,-0.8263221726849692,-0.5611346950498978,0.04816140509214708,23.447203269812324,0.5265999080406645,-0.8001191977229057,-0.2872312766514429,17.382165151528728,0.19971029963613673,-0.21198378109306376,0.9566497126810481,16.11813025544456,108.15313741689816,92.27443870373085,81.11369500627461,31.934700632930692,9.585406874387182,282010.0,809496.0240028937, 0.0, 0.0,0.0,NaN, 106.07535682201872,106.07535682201872,0.0, 469.5357188945769, 116.61408330527495, -17.94519189274262, 116.61408330527495, 378.20909566823156, 1.8951765897659654, -17.94519189274262, 1.8951765897659654, 263.96031489958585, 232.3817417822063, 86.68895883855535, 2.0, 0.0
231, 0 ,2.0,2.0,2.0,98.69839174035978,293.50341038638163,484.67732398992666,17.253050036001124,16.184855647465692,13.255534001525898,82.0,78.0,59.0,-0.8534280437368507,0.5199154919467662,0.036721320744819076,17.871763835135678,-0.5146989155985862,-0.8517734857975993,0.09781081317444873,15.525630718213254,0.08213160442321298,0.06457406697707416,0.9945273195990691,13.224270027584856,84.35378078528235,65.77064807651013,63.183627223030555,26.00990655417637,7.66884806099457,155261.0,350542.9426399987, 0.0, 0.0,0.0,NaN, 171.65845473791086,171.65845473791086,0.0, 297.6677355447584, -35.11771982936124, -7.859966586584597, -35.11771982936124, 261.94955232930215, -2.7531424057080005, -7.859966586584597, -2.7531424057080005, 175.70918166560918, 185.57514121382704, 50.96070411140315, 0.0, 0.0
232, 0 ,2.0,2.0,2.0,13.456201626656172,213.94760920897284,13.547143513052603,8.563966139933477,19.901257301123714,8.94340512985972,34.0,86.0,36.0,0.009828861834894672,-0.9977250691384919,0.06669392691708542,19.93809042936984,0.6344446050479423,-0.04533082262540911,-0.7716379718790825,9.45350370933592,-0.7729058394142139,-0.04989792513416437,-0.6325557370435544,7.905053521393816,85.93985190567167,49.03276780089915,40.65027019430579,21.803293187253228,8.602468234113827,60984.0,171294.9054189018, 0.0, 0.0,0.0,NaN, 214.7979840357349,214.7979840357349,0.0, 73.34151604592711, -4.0585798865740825, -12.939231268474296, -4.0585798865740825, 396.06004216552986, -21.3539432716088, -12.939231268474296, -21.3539432716088, 79.98449531680114, 210.17743998425817, 48.301526894701844, 2.0, 0.0
233, 0 ,2.0,2.0,2.0,175.42319078130433,348.601055481051,146.80396612526698,20.19407079608472,21.925988726864215,21.269114868053872,111.0,108.0,99.0,-0.47634863864274346,0.6553623386218044,0.586167364819438,23.797074989790108,-0.2561479064352777,-0.7411804742785466,0.6205157166237232,20.46134128373302,-0.8411184366615853,-0.1454362735509542,-0.5209300009056715,18.866834897227402,113.27816802934018,107.08730036072416,102.83819112609885,35.254972360358764,9.900083237486244,402660.0,1247494.4326846288, 0.0, 0.0,0.0,NaN, 243.47501777569948,243.47501777569948,NaN, 407.80049531728173, -53.75975526767528, -68.69927838791625, -53.75975526767528, 480.7489816505767, 51.9630415596189, -68.69927838791625, 51.9630415596189, 452.3752472704703, 314.2445338498982, 98.69772836298621, 6.0, 0.0
234, 0 ,2.0,2.0,2.0,117.36703923263761,15.148151578774032,482.80473220534356,17.9128521950686,9.649355679231212,13.162220287557654,71.0,35.0,51.0,-0.9999377235970764,-8.447345097038251E-4,0.011128133316274227,17.913368863267152,0.01108421647959101,0.0409474909579804,0.9990998163993822,13.166642592191456,0.00129964323189871,-0.9991609426953469,0.040935577675361434,9.642360732875572,71.1881355798079,52.46639952701844,36.45666358548264,23.10100845016758,7.319001999581769,97164.0,136165.09758111593, 0.0, 1.7763568394002505E-15,0.0,89.95160027202876, 120.99293332146907,120.99293332146907,1.9073486328125E-6, 320.8702737623739, 0.22899911743219517, -1.6458890601371499, 0.22899911743219517, 93.11006502431162, 3.2864731783794996, -1.6458890601371499, 3.2864731783794996, 173.2440428981943, 189.6657301058005, 41.878155900487855, 0.0, 0.0
235, 0 ,2.0,2.0,2.0,281.19875917234447,30.95500292312988,110.8300896608623,22.260356354272716,19.22020046126448,20.78743367947404,110.0,78.0,92.0,0.8471661199919642,-0.11913520963255253,0.5177995432245656,23.1870343510032,0.4723560348393177,-0.27735900094447513,-0.836631197688659,19.868964375575608,-0.24328859712004283,-0.9533513446892966,0.17869491344319507,19.095618932531043,117.44940108120613,95.17105411298964,91.16625016611005,34.531907848537045,10.2276248517935,366046.0,1019036.5891625676, 0.0, 0.0,0.0,NaN, 189.69063027826735,189.69063027826735,0.0, 495.5234650192097, -21.40781278219822, 63.97854047503378, -21.40781278219822, 369.41610577119127, -3.679500918453484, 63.97854047503378, -3.679500918453484, 432.1173989785317, 292.62639941428125, 96.22587577838542, 4.0, 0.0
236, 0 ,2.0,2.0,2.0,58.53739299139081,237.4791560567479,321.0160397720383,15.993101378784543,16.65229056323363,17.49807201788392,75.0,76.0,77.0,0.5105876625025431,0.026389044280851905,0.8594206520919385,18.269232314511726,-0.030722843472553746,0.999450574226433,-0.012436099364945353,16.65170191983924,-0.8592766410121659,-0.020054127265903887,0.5111178789579296,15.106838546456865,85.25976324861318,75.41619893830864,73.98158964891478,27.952385710454156,7.610829793895282,206175.0,475699.1997728531, 0.0, 0.0,0.0,NaN, 276.0941623597926,276.0941623597926,0.0, 255.77929171208004, -0.08436548378562148, 46.334341415678374, -0.08436548378562148, 277.2987810023598, 1.783947767286754, 46.334341415678374, 1.783947767286754, 306.18252434305225, 263.51163332120774, 72.49140184243572, 6.0, 0.0
239, 0 ,2.0,2.0,2.0,245.90652628194823,417.69927664362643,481.2168300916251,13.460824134280976,8.800743114501364,12.744462239607408,59.0,35.0,54.0,0.8041452705445473,-0.19584379980624136,0.5612446792071081,14.365757990327914,0.5618837810190376,-0.05771494958353436,-0.8252003400522329,11.942633947935372,-0.19400257856169723,-0.9789352331344618,-0.06363025097695021,8.489209342878445,65.5019107888561,56.928163913505614,39.676134405648725,19.616898094556607,6.02042296405047,62210.0,147948.47700858107, 0.0, 0.0,0.0,NaN, 188.55405018006806,188.55405018006806,0.0, 181.1937863740412, -23.43998884933796, 27.90009430932004, -23.43998884933796, 77.45307936744317, -11.402162717342577, 27.90009430932004, -11.402162717342577, 162.4213177767791, 182.38707603279215, 44.610228104338894, 0.0, 0.0
240, 0 ,2.0,2.0,2.0,377.4098847143037,105.3364004244528,99.67435837484938,19.093992306718256,19.144753764900035,17.70004036155525,98.0,94.0,76.0,-0.6063769483854372,0.7623315772001383,-0.22618037684625644,19.770204503319473,-0.7781032445262972,-0.5102203136803329,0.36637490684487656,18.74541038646869,0.16389733775877552,0.39815298304984786,0.9025585104380178,17.382237228508686,99.48856125763758,109.95570422550401,84.29391734641501,31.089953607864206,8.820904284110183,278005.0,922119.3847596289, 0.0, 0.0,0.0,NaN, 154.95423730483841,154.95423730483841,0.0, 364.580542209016, -21.459433565462486, -1.871729417866758, -21.459433565462486, 366.521596718654, -24.503360261773295, -1.871729417866758, -24.503360261773295, 313.2914288006849, 276.85447384039855, 86.03136245252178, 5.0, 0.0
241, 0 ,2.0,2.0,2.0,57.345115621033045,219.75660633937252,394.7898342641373,16.91577135553348,20.094047552085648,20.41305348401082,82.0,96.0,94.0,0.07427086042452206,0.6190177360828115,0.7818573282298451,20.991211131164317,0.045477974462537374,-0.7853094650695335,0.6174308041481144,19.516370061612236,-0.9962005787644302,0.010299829470100478,0.08647728246366725,16.884524718935428,98.33280540255805,99.09390185445503,81.47837222257841,32.075415050560494,8.818989140112405,309589.0,793940.0364764216, -7.105427357601002E-15, 0.0,0.0,85.74067116225243, 247.28983413013813,247.28983413013813,NaN, 286.143320552687, 3.7296388188085183, 11.722363998341104, 3.7296388188085183, 403.7707470254792, 28.828933170982722, 11.722363998341104, 28.828933170982722, 416.69275254108624, 172.0781939926806, 69.12646137495092, 3.0, 0.0
242, 0 ,2.0,2.0,2.0,342.1812016314093,42.02762061372948,13.81182121389485,22.006333899457186,13.340564091426883,9.402574356669799,98.0,67.0,36.0,0.9972472143931046,-0.03234620656621685,0.0667211833375908,22.055043402058836,-0.02494226071577272,-0.993733229857986,-0.10895940301966237,13.368456746852265,0.0698274803754168,0.10699528399322289,-0.9918044828430803,9.247551635184989,98.81602487577214,66.38058831475888,41.75971409009888,25.710245483997298,9.467896474776621,107637.0,273921.419155423, 0.0, 0.0,0.0,NaN, 100.12244423741227,100.12244423741227,0.0, 484.2787316943986, -10.622134697642847, 26.92868845326642, -10.622134697642847, 177.97065027746837, 9.225976713686595, 26.92868845326642, 9.225976713686595, 88.40840453270448, 174.69746462647603, 73.77535154628792, 3.0, 0.0
244, 0 ,2.0,2.0,2.0,292.57207124939896,228.31205716053478,317.2454220509361,16.91983174408863,17.72554289945654,20.479913909106422,94.0,78.0,93.0,0.052373642388946595,-0.11067212364766013,0.9924760363002386,20.524787944485393,0.35942912698376334,0.929323915816941,0.08466263736949535,17.816140934009027,-0.9317015102803073,0.35229070458640593,0.0884508632146095,16.769634853108432,95.81120523085951,88.11525856771311,93.996772859509,30.76948916207904,8.552250449903296,268297.0,793561.0926196689, 0.0, -2.8421709430404007E-14,0.0,83.64593800897329, 311.95550064453334,311.95550064453334,0.0, 286.2807062482692, 11.278064632535184, 8.380944984521419, 11.278064632535184, 314.19487108047406, -12.534876334034022, 8.380944984521419, -12.534876334034022, 419.4268737244107, 287.3610513721734, 91.90786960068421, 4.0, 0.0
245, 0 ,2.0,2.0,2.0,124.0858341433468,213.46996470046554,488.7660101294316,15.440751604860644,14.273086435029569,10.192263310847943,72.0,69.0,43.0,-0.9501129233313923,0.3109064848495416,0.024951765412040507,15.588539567334033,-0.30133946920122745,-0.9356295590722157,0.18382560347202365,14.236663315139864,0.08049818147137336,0.16713612975306386,0.9826421306411449,10.01673049011007,70.32875434088663,68.13842068816766,47.37343397181098,22.410489956417432,6.617399626424282,97735.0,227017.77103368653, 0.0, 0.0,5.6843418860808015E-14,88.57022076312536, 247.66240415252636,247.66240415252636,2.6973983046972182E-6, 238.41681012300657, -13.287374368160766, -9.051660704719888, -13.287374368160766, 203.7209963818251, -16.496284619277052, -9.051660704719888, -16.496284619277052, 103.88223139765707, 183.57315189031564, 27.134678807560352, 0.0, 0.0
246, 0 ,2.0,2.0,2.0,245.7713910213618,76.21745660881174,449.68265186915886,17.69612690188133,18.64315196419463,16.790236960409498,84.0,84.0,80.0,-0.3249988608698708,0.9276236768625892,0.18409251629878043,18.90853225385772,-0.8750633273615666,-0.22114170872281458,-0.43053515276926935,17.723301350624645,-0.35866406781303134,-0.3010160440692223,0.8836002646404796,16.46159399675536,87.55831231897285,90.71430602414841,79.78800423131617,29.572186695734402,8.253354088283526,239680.0,633739.4848951674, 0.0, 0.0,0.0,NaN, 209.50204912374568,209.50204912374568,0.0, 313.15290732748804, -17.745881592261874, 11.071351568202628, -17.745881592261874, 347.56711516005413, 18.886269962364114, 11.071351568202628, 18.886269962364114, 281.9120571867012, 276.97048564753004, 82.70837173308057, 7.0, 0.0
247, 0 ,2.0,2.0,2.0,345.6878651358814,51.38068802292025,75.89423464197479,21.678142738539176,14.559693959316691,18.25618072874682,112.0,75.0,79.0,-0.9855554023391441,0.0915198425067503,0.14249444672571504,21.80571986134466,-0.13101645531985373,0.12111139318151469,-0.9839546325299015,18.21534003617095,0.10730907396650452,0.9884109210592386,0.10737138247819628,14.419662418979694,115.27681862944053,81.80092336949802,75.1815921063057,30.485201560293014,9.266454630061189,240835.0,708943.6337260022, 0.0, -7.105427357601002E-15,0.0,84.748951451073, 125.89557013017411,125.89557013017411,1.3486991523486091E-6, 469.94187259247883, -26.09914065336438, -21.60662984723501, -26.09914065336438, 211.98468818896293, -11.272282328898074, -21.60662984723501, -11.272282328898074, 333.28813480066674, 256.4791496252621, 69.75288812537075, 5.0, 0.0
248, 0 ,2.0,2.0,2.0,49.70153550209076,396.9683213162616,80.58931628887358,12.45729418000304,18.50848346767928,17.471279008826237,70.0,78.0,88.0,-0.05170927201390684,-0.7861226857385399,0.615903624080113,20.176595386359843,-0.22862499433699046,-0.5910314952673487,-0.7735711884283525,15.69956986408885,-0.9721403001378983,0.1808117655720106,0.14916548621758793,12.223838736766094,94.76715918043845,79.06280370817365,62.31328224593385,26.910881581444325,8.876833966804154,146597.0,466885.83804445155, 0.0, 0.0,0.0,NaN, 100.95592623800934,100.95592623800934,0.0, 155.1841782871376, 23.58877010356075, 8.958450342799521, 23.58877010356075, 342.5639602733573, -80.38523445332676, 8.958450342799521, -80.38523445332676, 305.24559020425227, 109.36418889881784, 72.88231252467824, 11.0, 0.0
249, 0 ,2.0,2.0,2.0,403.8335594520938,316.9662918237302,183.28940300691804,16.903331592399432,19.892908634693192,18.21718892643958,84.0,91.0,85.0,-0.12040509700580404,0.9883975890741724,-0.09258951629307823,19.913080128013164,-0.5575604257951129,-0.14449819855627852,-0.8174635418177149,19.344978838866968,-0.8213580121982104,-0.046802526922737876,0.5684897002333913,15.574255641653275,87.09712142609601,97.99090899489994,96.08750915100094,30.545016357325615,8.962052275184249,252817.0,820080.5721756857, 0.0, 0.0,0.0,NaN, 218.2226102963539,218.2226102963539,0.0, 285.7226189226087, -7.715823723677735, 61.73013598424514, -7.715823723677735, 395.727813948251, 1.4623078844583641, 61.73013598424514, 1.4623078844583641, 331.8659723815929, 258.1512081861584, 87.45473028777418, 2.0, 0.0
250, 0 ,2.0,2.0,2.0,82.43890054425492,422.1602359451488,276.9492535498191,23.035463890106843,6.217138299587486,18.89249742150202,95.0,32.0,86.0,0.9684580041552386,0.02004689300550984,0.2483691129518255,23.311104092664205,0.24521828002349588,0.10028803632623445,-0.9642667187620579,18.64123261578146,0.04423900236182393,-0.9947564686146319,-0.09220888687852696,5.942115501685733,93.35537285940819,82.46798901636149,34.686420023250946,28.569131944881274,10.488878109974161,98667.0,267044.84633596137, 0.0, 0.0,0.0,NaN, 245.5146446035073,245.5146446035073,NaN, 530.6325966324163, 17.541964206830244, 48.397190296907304, 17.541964206830244, 38.65280863619758, -27.66000485089092, 48.397190296907304, -27.66000485089092, 356.9264588214606, 163.03353704886132, 74.82484464455794, 2.0, 0.0
251, 0 ,2.0,2.0,2.0,410.50874202134764,209.13414818705434,238.1510179736671,13.79192416434317,22.0568796069509,18.632755979778885,72.0,98.0,90.0,0.059722390920660735,0.9931082277350781,0.10084286800568344,22.10122581993048,-0.260218682202619,0.11301925586394476,-0.9589123449182894,18.937981766683674,-0.9637009253162786,0.0310273396998863,0.265175094486069,13.296291566211236,95.75581141111226,91.11818573052238,79.40209755329715,30.543571657907307,9.539021749142444,224662.0,692790.9085828895, 0.0, 0.0,0.0,NaN, 317.67101452497,317.67101452497,0.0, 190.21717215499305, 13.137235193137187, 47.25498482475886, 13.137235193137187, 486.5059379955265, 11.504649741878577, 47.25498482475886, 11.504649741878577, 347.17959540198575, 285.4301038893983, 104.12319596880678, 2.0, 0.0
252, 0 ,2.0,2.0,2.0,20.623302226186272,364.7263628581861,27.384730960091467,13.041760521061782,22.665644361740046,15.798921556873884,54.0,117.0,68.0,0.056975425091016996,-0.961522570738023,0.2687529476992606,23.182148065986894,0.04987756147275483,-0.266112733919683,-0.9626506332555562,15.075401301354036,-0.9971288932716921,-0.06825217071372595,-0.03279651499222035,12.990194795754645,116.70036126711068,78.02150947603103,57.69190088944439,28.701157434048685,10.472269865105416,167057.0,525292.7388377738, 0.0, 0.0,0.0,NaN, 75.5048762581441,75.5048762581441,0.0, 170.08751748872567, -20.973505961046634, 2.835200675928578, -20.973505961046634, 513.7314343328783, -80.27600635484465, 2.835200675928578, -80.27600635484465, 249.6059223602543, 124.14243042793777, 61.43004019322679, 6.0, 0.0
253, 0 ,2.0,2.0,2.0,186.04269065963706,389.47605622334635,51.116631891787364,22.08340895923086,23.51769677238339,24.789071176824645,120.0,93.0,107.0,-0.564242666087325,0.6167071384946794,0.5489103015032347,27.402851670863814,0.2562958630454796,-0.5011690253225964,0.826524070213912,23.674734889000128,-0.7848201350325056,-0.6070435844211712,-0.12472145870160588,18.54313109451272,134.33004288109538,130.41486407422545,108.39110346645356,38.88254334013644,11.975177908918447,491255.0,1898864.1012054551, 0.0, 0.0,7.105427357601002E-15,56.707712824255516, 197.56790882670668,197.56790882670668,2.6973983046972182E-6, 487.67695126063774, -169.47622487530063, -80.18370704427387, -169.47622487530063, 553.082061477772, 48.05895895741881, -80.18370704427387, 48.05895895741881, 614.4980498096785, 235.49045404118024, 120.84144466836645, 7.0, 0.0
255, 0 ,2.0,2.0,2.0,234.30267562971622,253.56456916250397,340.84190004251246,18.078737219908803,19.433997409449873,19.677734129554104,108.0,93.0,95.0,0.21710645096282247,0.526563465102182,0.8219462915360778,19.907704530270085,-0.04113522381632057,-0.8363472679044381,0.5466544985915356,19.28989791020789,-0.9752808222824382,0.1524931627594008,0.1599160811167099,17.981027618010597,88.53433083293459,89.9353643509607,104.0321195252418,31.84448471791181,8.812661817003537,301088.0,828341.9467644703, -2.8421709430404007E-14, 0.0,0.0,77.4608624402983, 314.4284742556396,314.4284742556396,0.0, 326.84073946651586, 10.023600020866207, 11.929754640921661, 10.023600020866207, 377.68025531050444, 9.291461703135552, 11.929754640921661, 9.291461703135552, 387.2132204734184, 291.675134844298, 97.74084142837614, 4.0, 0.0
256, 0 ,2.0,2.0,2.0,81.12363753056911,419.52184930673127,429.3348161427038,14.336725455879428,8.192802455062163,21.831809304008544,66.0,35.0,105.0,0.22162536390007767,0.05955349485578635,0.9733116558053849,22.19172826448518,-0.9645460104656152,-0.13328587908874479,0.22778469687493488,13.911606798680623,-0.14329407444491052,0.9892867408825424,-0.027902554416648424,7.955249792789685,103.22912064717514,66.43624907216899,39.89523282857226,25.367651214067337,10.2846428344887,90369.0,273607.7132723025, 0.0, 0.0,0.0,NaN, 113.68799392291739,113.68799392291739,NaN, 205.54169679726118, 22.40922636851003, 63.963749728751715, 22.40922636851003, 67.1220120676726, 20.9230754520491, 63.963749728751715, 20.9230754520491, 476.627897486594, 123.58201374365103, 73.90160143916468, 2.0, 0.0
